,id,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,name,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,Accessible,Air conditioning,BBQ grill,Baby friendly,Changing table,Bath towel,Bathtub,Beachfront,Breakfast,Coffee maker,Dishwasher,Doorman,Elevator,Extra pillows and blankets,Family/kid friendly,Firm mattress,First aid kit,Free parking,Game console,Garden or backyard,Gym,Heating,Hot tub,Indoor fireplace,Internet,Iron,Keypad,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Pool,Private bathroom,Private entrance,Private living room,Refrigerator,Smoking allowed,Stove,Suitable for events,TV
929,17108224,4.59511985013459,Apartment,Entire home/apt,3,1.0,Real Bed,moderate,True,LA,"Luxury apartment in the Heart of Hollywood! Just blocks to the world Famous Hollywood Blvd.  Walk to everything! 24 hour Restaurant across street.   FREE GARAGE PARKING, Washer, dryer, balcony, full kitchen, WiFi, pool, Jacuzzi, and gym. Walk to the Hollywood Stars, best restaurants, nightlife and entertainment. 24 hour security! This apartment is  located at the foot of the Hollywood Hills.  AMAZING POOL AND JACUZZI! You will have FREE garage parking. This is a very nice highly maintained building. My unit has a brand new queen size bed and mattress. In addition to a full size leather couch/futon for a 3rd guest. It also has a washer and dryer, filtered water, and walk in closet. Full kitchen, Starbucks coffee, WIFI, Flat screen TV, shampoo, conditioner, blow dryer, hair straightener. You have your own balcony! LOCATION LOCATION LOCATION! Located right in the good center of Hollywood! Perfect to explore Hollywood/Los Angeles and see the best it has to offer. Take just over a 10 minute",2014-11-01,t,t,94%,2014-10-22,f,2017-04-28,"""BEST"" Hollywood Los Angeles Luxury",181,95.0,90028,0.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
930,16597216,4.8283137373023015,House,Entire home/apt,5,1.0,Real Bed,moderate,False,DC,"Our home is 1 block from public transport (bus) with access to family-friendly activities, restaurants and dining, and nightlife. You’ll love my place because of the coziness. Our home is good for couples, solo adventurers, business travelers, and families (with kids). Quick access to downtown DC, Northern Virginia and Maryland. You will have access to the ground floor and second level. You also have access to the back porch. I will be readily available to chat via phone or text about anything you need. I will not be on the property so you can fully enjoy your privacy! Quick access to the new MGM Resort and Casino, National Harbor, Nats Stadium and downtown DC! Our home is located 1 block away from the nearest bus stop and a quick drive to the nearest train station. Visitors can access downtown DC via train in less than 15 minutes.",2017-02-20,t,t,100%,2016-03-09,t,2017-03-19,Warm and Comfy Townhouse-Convenient Location!,2,100.0,20032,2.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
931,21175160,4.7791234931115305,House,Entire home/apt,4,1.0,Real Bed,moderate,True,NYC,"My place is close to public transport, parks, the city center, and the airport. My place is good for couples, solo adventurers, business travelers, families (with kids). 2 BR APARTMENT, WITH KITCHEN, LIVING ROOM AND BATHROOM. CLOSE TO TO FERRY WITH MANY RESTAURANT NEARBY, SUPERMARKET, PHARMACY, LAUNDRY ETC. ",2016-11-12,t,f,100%,2011-07-03,f,2017-06-01,A PLACE TO STAY CLOSE TO MANHATTAN,2,80.0,10304,2.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
932,12970748,5.0106352940962555,Apartment,Private room,1,1.0,Real Bed,strict,True,SF,"Few blocks away from CalTrain, Muni and a short walk to Bart. Available March  18th, flexible timing, though we prefer long-term lease Furnished apartment, 2 bedrooms,1 bathroom, equipped kitchen.  Fully equipped kitchens with gas stoves, maple cabinetry, granite or stainless steel countertops, dishwasher & disposal  Large industrial windows  Washer & dryer inside the building Assigned underground parking Elevators Pet friendly  Easy access to freeway 80, 280 and 101",,t,f,86%,2015-03-29,f,,"Comfortable apartment in SoMa, SF w/parking",0,,94107,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
933,9153411,4.442651256490317,Apartment,Private room,2,1.0,Real Bed,flexible,False,NYC,"Great room available in Bushwick, 2 blocks from L train - 15 minutes into Manhattan. Queen bed, central AC, high speed wifi, full stove/ refrigerator, flat screen tv in living room. Amazing rooftop with view of NYC skyline. One cat in apartment.",2015-08-17,t,f,,2015-06-19,f,2015-08-17,Sunny Room in Bushwick & central AC,1,60.0,11385,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
934,5871900,4.3694478524670215,House,Private room,2,1.0,Real Bed,flexible,False,LA,"The house by the hillside with perfect view and fresh air. Quiet environment and convenient transportation. There's only 29 miles away from LA downtown. A private pool and relatable zone can make your vacation more enjoyable. Safety, private, quiet and elegant",,t,f,100%,2016-09-27,t,,A beautiful house in LA's village,0,,91750,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
935,19544387,4.4998096703302615,Apartment,Private room,2,1.0,Real Bed,moderate,True,NYC,"Perfect location for a great place to stay in New York city. Spacious and quiet room with A/C, on a nice street just a block off a busy street with subway stations 2 blocks away for 2 / 5 trains.  Nearby Flatbush - Ditmas Park, Brooklyn, Manhattan, and great New York experiences... The apartment is very clean, cozy and well equipped to allow you to have a great time during your stay in New York city. Guests have access to the apartment shared areas. The only area that the guests do not have access to is the third bedroom. We are available from 9 till 10:30 most nights. Many children play on the sidewalk while their parents watch them from the front of their homes. Best way to get around in the city of New York is by using public transportation. Once you get to the apartment you are all set for a great experience.",2017-05-24,t,t,100%,2016-06-18,t,2017-09-24,Private Bathroom and Cozy Bedroom in Brooklyn,8,95.0,11226.0,1.0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
936,17809067,4.553876891600541,Apartment,Private room,3,1.0,Real Bed,strict,True,NYC,"Come enjoy a restful night after a long day of walking around the city. This warm, calming room will soothe you to sleep, leaving you rested and ready for another day of activities. Blocks away from Central Park, Museums, great restaurants and cafes. Walking distant to the Apollo theater, and within a 2 blocks radius to all subway lines! This is a beautiful spacious private bedroom that is suitable to fit two or 3 people. There is a charge of $45 for extra person per night. There is an air conditioner in the bedroom for your comfort. Towels and linens are provided, as well as space to unpack. As my guest, you will have full access to the kitchen and bathroom. Feel free to use the coffee pot and any other pots, cups, utensils... I like to be friendly and helpful for my guests. I want you to feel free to come to me with any questions or concerns about NYC, the room, getting around etc. I am also very busy, so I probably won't be able to hang out too much. I would be delighted to go out o",2016-10-23,t,t,100%,2012-10-14,t,2017-09-26,"Amazing, Spacious Suite",19,99.0,10026,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
937,3331453,4.8283137373023015,House,Entire home/apt,4,1.0,Real Bed,moderate,False,NYC,"Private deck & yard, bbq grill, large bathing tub, walking distance to supermarket, subway, laundromat and many other restaurants/ amenities. 20 minutes to JFK, 15 min to LGA. 45 minutes to Manhattan by public transit( That includes the walk to the subway). Clean, well kept cozy three bedroom, one bathroom,two story town home nestled not too far from the bright lights of Manhattan. Private enclosed deck and fenced yard with new BBQ. Large bathing tub, tempurpedic  bed in bedroom #1. Wi-fi, cable & patio furniture. Owner will greet guest upon arrival. Minimal interaction after that. Unless, there is a need to. Quiet, safe, ease of access to walk to and from places of worship, NYC Subway (Grand Ave-Newtown, M & R Trains),restaurants, malls, supermarkets, public parks and a 24 hr laundromat. 24 hour subway and buses at the end of the block. You can use (URL HIDDEN) for your trip planning from the house. Street Parking",2015-11-20,t,f,100%,2015-01-20,f,2017-09-20,Cozy Townhouse with Private Deck,61,90.0,11373,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
938,18273842,5.3471075307174685,Apartment,Entire home/apt,4,1.0,Real Bed,moderate,True,Chicago,"This spacious modern apartment has every amenity you'd want: pool, hot tub, gym, rooftop deck, business center etc... and is just 1.5 blocks from the HEART of Michigan Ave's best shopping, steps from unbelievable restaurants, beaches, attractions,  and top nightlife, all in one of Chicago's most coveted neighborhoods. This beautifully furnished apartment is located downtown Chicago's premiere Gold Coast neighborhood is just 1.5 blocks from the famous Michigan Avenue ""Magnificent Mile"". The Apartment is merged with all the absolute BEST shopping, restaurants, and entertainment Chicago has to offer. This apartment has 1 king-sized bed and a couch, making it comfortable to sleep 4 guests.  A high-quality blow-up mattress can also be provided. There is a stocked kitchen for all your cooking needs during your stay. Other amenities within the apartment include:  -central heat and air conditioning  -available on-site parking  -Hardwood Floors  -lots of closet space (+hangers) -dishwasher +soa",2017-03-15,t,f,100%,2017-03-12,t,2017-04-14,ENTIRE GOLD COAST APARTMENT,3,93.0,60611,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
939,10469962,5.4638318050256105,Loft,Entire home/apt,2,2.0,Real Bed,moderate,True,LA,"Huge open 1500 sq. loft right across from Staples Center and LA Live in the heart of Downtown Los Angeles. You will love this place because of its location, views, safety, neighborhood, amenities, furnishings, and kitchen just to name a few. Our place is perfectly romantic for couples, solo adventurers looking to explore with excitement, business travelers with all work related amenities. Book this great stay now! Nice wood floors and cool canvas art from legends like Pablo Picasso and Jackson Pollock (replicas of course). There is a balcony that looks out onto LA Live and Staples Center where there are fun activities and great food. The entire loft, recreational room with pool table and ping pong table, and pool with cabanas. I will be available by the Airbnb app or email. Public transportation is nearby and is a hotspot for Uber drivers. Please do not contact Property Management as we are your only point of contact and we will address all concerns.",2017-03-11,t,t,100%,2013-09-13,f,2017-04-24,Luxury Loft across from Convention & Staples Cntr.,4,85.0,90015,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
940,6825131,5.501258210544727,House,Entire home/apt,5,2.0,Real Bed,flexible,False,LA,"A homey condo in the heart of Mid-City Los Angeles. This condo features two private bedrooms; two private bathrooms; a full kitchen; a dining-living space and a private balcony overlooking 3rd St. Guests will have private access to the entire condo: two bedrooms, two bathrooms, kitchen (and all cooking/dining utensils); dining area; living room (note there is a TV but no cable, you can connect a Mac computer or use our Apple TV); laundry closet; and balcony. A parking spot can be arranged at the time of booking. Steps away from a Trader Joe's and Peet's Coffee. Across the street from The Grove mall, Historic Farmer's Market, Whole Foods, and CVS. Walking distance from 3rd St. & Fairfax boutiques and restaurants including Mexican cuisine, homemade ice cream, and bottomless brunch. Extremely safe neighborhood! Well-lit and populated at night. One covered, gated parking spot can be made available to renter IF ARRANGEMENTS ARE MADE IN ADVANCE. The building also offers 3 guest spots; availa",,t,t,100%,2014-02-25,f,,Cute & Cozy Condo,0,,90048,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
941,16873128,4.8283137373023015,Condominium,Private room,2,1.0,Real Bed,moderate,True,NYC,"Explore Brooklyn and NYC from this modern luxury Clinton Hill private bedroom within a 2BR! Enjoy a coffee on the apartment's private deck or explore the charming brownstone blocks of Clinton Hill. Within blocks of some of Brooklyn's popular spots including Emily, Doris, Dough, Berg'n, and more! Easily accessible to several subway lines, this modern elevator building is clean and brand new. Please message with any questions!",2017-08-24,t,t,100%,2013-03-02,f,2017-09-06,Modern Luxury Private Bedroom w/ Deck!,2,100.0,11238.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
942,14404369,4.8283137373023015,House,Entire home/apt,6,1.0,Real Bed,strict,True,LA,"Stay in this warm and eclectically decorated home just minutes from LAX and Manhattan Beach Pier. Queen sized beds, hardwood floors, and a private backyard await your arrival! 7 minute walk to In N Out and Wal-Mart 15 minute walk to Redondo metro. Everyone in LA loves Uber/Lyft/Sidecar...but a 15 minute walk will get you to the Redondo Beach Metro Station that takes you straight to LA. If you have a car, we have plenty of private parking in the driveway.",2015-03-18,t,t,100%,2015-01-07,f,2017-04-23,1920's Vintage Craftsman Cottage,99,98.0,90260,2.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
943,17558492,4.110873864173311,Apartment,Private room,2,1.0,Real Bed,strict,True,NYC,"Private fully furnished room in beautiful Greenpoint.  Right next to the Nassau Ave G train and 10 minute walk to the bedford L stop. Gorgeous views of Manhattan from your bedroom. 2 minute walk to McCaren park and all the restaurants, cafes and bars you can imagine.",2017-06-01,t,t,100%,2017-04-29,f,2017-09-23,Sunny in Greenpoint,8,95.0,11222,1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
944,1624985,5.2832037287379885,Apartment,Entire home/apt,3,1.0,Real Bed,strict,True,LA,"Conveniently located in the heart of Old Town Pasadena my place is close to Pasadena Convention Center, Caltech, Rose Bowl and Paseo Colorado. Great restaurants and nice shops are within walking distance. Perfect for Rose Parade lovers.  Metro Gold Line is 2 minutes away, so no need to worry about traffic or parking when you travel to DTLA, Long Beach or Westside.   Ideal for couples, solo adventurers and business travelers. Luxury modern space with full kitchen, washer and dryer inside the unit. You'll love your walk-in closet and spacious bathroom. Living room has a flatscreen TV. Your kitchen is equipped with dishwasher, refrigerator, stove/oven, coffee maker, toaster and built-in microwave. Queen size bed in the bedroom and a sofa bed in the living room. High speed Internet. You'll enjoy access to entire space. I'll be available via phone, text, email. You will have free parking in the garage.",2017-01-02,t,t,100%,2013-11-11,f,2017-01-02,Modern Apartment in Old Town Pasadena,1,80.0,91105,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
945,6926689,5.978885764901122,House,Entire home/apt,6,2.0,Real Bed,strict,True,NYC,"Designer home in Clinton Hill which has been featured in Brownstoner, Apartment Therapy and Remodelista. This 1890's brownstone has been completely renovated along with a modern backyard. Incredibly private 3 bed 2 bath. This 4 story home is about 1800 sq ft. With 2 working fireplaces, hardwood floors, brick walls, and a whirlpool tub. It is filled with natural light and has tons of art and mid-century designer furniture. There is absolutely no smoking and no parties in the house. On the 1st floor there is a full kitchen with dishwasher. There is a dining table with built in seating as well as working wood burning fireplace. From here you can exit out into the private back yard which has a large deck and dining area as well as a grill.   On the 2nd floor a large living room with a 70"" flat screen tv with full cable and movie channels, a large B&B Italia sectional as well as a custom Icelandic fur hide chair and Paul Mccobb credenza. There is a wood burning fireplace which is great all ",2017-09-20,t,t,100%,2013-03-13,f,2017-09-29,Luxurious Designer brownstone with backyard,2,90.0,11205.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
946,8340604,4.9344739331306915,Apartment,Entire home/apt,6,2.0,Real Bed,strict,True,LA,"My place is close to Aroma Bakery Cafe, Cafe Carolina, Vino, Universal Stuio, Hollywood, Santa Monica, Malibu, Beverly Hills, Ventura boulvard, Lake Balboa, Sky zone, caffees, restaurants and entertitments . My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups.",,t,f,90%,2016-07-17,f,,CHARMING APARTMENT AT THE BEST LOCATION,0,,91316,2.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
947,1101370,5.298317366548036,Apartment,Private room,2,1.0,Real Bed,flexible,False,NYC,"1 room available in a beautiful, spacious apartment in Midtown East. Two blocks away from Grand Central and the 4/5/6 lines! Doorman building with elevator, rooftop and bedroom with lots of closet space. Bedroom is furnished with bed. Great location with plenty of options for restaurants and bars as well as easy access to a number of convenience and grocery stores. A beautiful one bedroom available in a spacious apartment that bring in tons of light throughout the day.  The living room includes a fully equipped kitchen, a dining area, and a lounge area with Apple TV with access to virtually all the programming you may want, including HBO. The bedroom has a queen size bed and huge closet with hanging and shelf space. You will have full, exclusive access to the entire space except for one bedroom which is off limits. You will also have access to the building's laundry room. Most impressive of all is the roof deck, which has beautiful views of the city. I am a New York local and love prov",,t,t,,2016-09-20,f,,Beautiful 1 bedroom Apartment in Midtown East,0,,10017,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
948,277128,5.68697535633982,Apartment,Entire home/apt,6,2.0,Real Bed,flexible,False,SF,"We have a beautiful and spacious bedroom available in our apartment. The building is brand new with amazing amenities including a gym, rooftop, grill, dog park and study area. It's an extremely pet friendly building so bring your furry friend along to play with our dog, she is a small border collie mix and is super friendly. Come on by :) Look at my other spaces on my profile as well! SF SOMA South of Market is a huge district, sprawling from the Embarcadero to Eleventh Street, between Market and Townsend. The neighborhood is a patchwork of warehouses, swanky nightspots, residential hotels, art spaces, loft apartments, furniture showrooms and the tenacious Internet companies that survived the tech market collapse.   Sights worth seeing around the area: Alice Street Community Gardens, California Historical Society, Cartoon Art Museum, Folsom Street Fair, Museum of the African Diaspora, AT&T Park, SF Camerawork, South Park, Yerba Buena Gardens, Airbnb Headquarters. The SoMa neighborhood ",,t,f,100%,2015-04-12,t,,Dazzling SoMa Getaway,0,,94103,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
949,7761377,4.23410650459726,Condominium,Private room,1,1.0,Real Bed,flexible,False,LA,"High ceilings, open floor plan, lots of natural light in unit.  Private bathroom has been remodeled. Room includes high resolution flat screen television and comfortable bed.  Use of a fully equipped kitchen, living room, and balcony. The entire condo building is open air Mediterranean style lay-out with only 24 units on 2 floors. There is an open patio with trees in green pods. The high ceilings and wide glass doors and windows create a vibrant environment.  There is a pocket door connecting the private bedroom and bathroom, which is hotel-quality with glass doors and tiled floors and walls. The place is modern and clean and price includes housekeeper who comes every other Thursday. Currently, the room is not available for weekly or monthly stays. There is a guest using 2 to 3 nights per week, the exact dates change each week. Only able to accommodate nightly stays, usually weekends and a few weeknights. Living room, kitchen, dining area, balcony. I am flexible.  Can leave you alone i",2015-09-16,t,f,100%,2014-06-15,f,2016-03-10,Guest Room in 2 Bed 2 Bath Condo,3,100.0,91411,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
950,18062797,4.31748811353631,Apartment,Private room,4,1.0,Real Bed,strict,True,NYC,"Great Space in Manhattan! Big Apple benefits without all the noise and chaos of; The Big Apple! Step outside, go left, and you are only steps away from Riverside Park.  Go right, and you are standing on the famous street of Broadway ready for NYC! This private bedroom is one of the best looking, most modern, affordable places to stay in New York, New York.  Very spacious ""bedroom"", (room for lots of luggage) there is a queen size bed in there, cable, wireless internet, computer desk (for those that need to work or study), closets, lock on door, laundry in the building, etc.  Shared bathroom located right next to your room.      Other amenities include a beautiful park located across the street, a parking garage across the street (cost per day), many “A” rated restaurants, some shopping, and the subway station to Manhattan is only 5 blocks from apartment (5 minute walk), plenty of dry cleaners, grocery stores, fruit stands, and everyone delivers food for the late night cravers.   We are",2012-05-21,t,t,100%,2013-12-13,f,2017-09-09,Beautiful Room in New NYC Apartment,53,91.0,10031,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
951,13589984,4.859812404361672,Apartment,Entire home/apt,3,1.0,Real Bed,strict,True,DC,"Beautiful & modern interiors describe this contemporary building that features a rooftop swimming pool with sundeck and BBQ area, a fitness center, a clubroom with demonstration kitchen, and an on-site Whole Foods Market. The stylish apartments feature white granite countertops, hardwood flooring, & elegant bathrooms. Conveniently located in front of the Foggy Bottom metro and the George Washington University, and within 10 minutes from The White House and the National Mall. 1 Bed, 1 Bath, Sleeps 3 (V1227) There’s no better place to start exploring Washington DC than these apartments. With easy access to highway 66, this upscale community is located just in front of the Foggy Bottom metro and is close to all main federal buildings and landmarks. With only a short 10 minute walk you could be admiring The White House or enjoying a walk at the National Mall, where there are thousands of acres filled with history and art. The Great Mall offers endless possibilities to rediscover the nation",,t,t,98%,2015-03-30,f,,Elegant DC 1 BR Apartment Near The National Mall!,0,,20037,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1
952,6150778,5.433722003554242,Apartment,Entire home/apt,4,1.0,Real Bed,strict,True,SF,"The Donatello is a hotel/timeshare and is one of the top rated in the city. I try to keep the calendar updated as best as I can, but this is a really popular location - If you see availability, please submit a reservation request quickly. Just show up and check in like any other hotel, no arranging to get keys necessary. DESCRIPTION  Discover this modern hotel, The Donatello, inspired by the renowned Renaissance painter who shares its name. Located in the heart of San Francisco's fashionable shopping and theater district near numerous attractions, the Union Square SF hotel boasts a charming Italian atmosphere, superior amenities and attentive staff. With 400 square feet of space and 10 foot ceilings, these rooms are some of the largest in the San Francisco area. Rooms are stunningly elegant and give you many of the luxuries of home including wet-bar and sink, compact refrigerator and microwave, sofa sleeper, cd player and in-room safe. All rooms have one KING BED and one QUEEN SLEEPER ",2015-06-10,t,t,100%,2014-10-08,f,2017-08-04,SF Hotel Studio: Union Square (1),31,96.0,94102,0.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
953,16652287,4.553876891600541,Apartment,Private room,2,1.0,Real Bed,moderate,True,NYC,"My apt is close to Columbia University, Yankee Stadium, Apollo Theater, Columbus Circle & Central Park.I love express trains about 5 blocks away to go downtown & being away from hustle at night so you can rest after long days. I have one roommate who isn't home much but is nice! I love to travel & happy answer any questions about place, rates, NYC, dates, etc.-I always answer fast but Airbnb response rate is based on accept/decline responses. Please reach out! :) You’ll love all the natural light & wooden floors. The room is spacious with a comfy bed & blackout curtains (so  sleep in). Empty shelf space in room/kitchen can be provided. The kitchen has anything you need to cook and I have extra small toiletries as well as towels if need be. If I am home when you come I am happy to show you around & invite you to any extra groceries/goodies I might have. Our space is your space as long as you respect it. So no smoking (of any kind), drugs, parties, non-Airbnb guests or pets. You have ful",2016-09-04,t,t,100%,2013-04-16,f,2017-05-30,Spacious cosy simple room in Sunny Harlem Walkup!,9,98.0,10031,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
954,10866319,4.867534450455582,Apartment,Entire home/apt,3,1.5,Real Bed,flexible,False,LA,"This is a simple 1 bedroom, 1.5 bathroom apartment.  Within the apartment, there's a balcony, dry bar, living room, dining room, kitchen, and plenty of closet/storage space.",2015-07-20,t,t,,2015-01-24,t,2016-11-06,"Spacious 1 Bedroom, 1100 sq ft",5,92.0,90069,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
955,20934059,4.605170185988092,Condominium,Entire home/apt,8,2.0,Real Bed,strict,True,LA,"UNBELIEVABLE LOCATION!! INDULGE IN THE PLAYA VISTA COMMUNITY: BEST NEIGHBORHOODS IN L.A. >LUXURY.CLASSY.PERFECT LOCATION.WALKING TO EVERYTHING. ENJOY THE VIEWS & BALCONY AT THE BEST LOCATION IN L.A.! CLOSE TO ALL ATTRACTIONS AND HIGHWAYS! Our Community offers TOP-NOTCH Appliances, GYM, Outside Furniture, Security, Swimming POOL & Jacuzzi and more! This is one SPECTACULAR TWO BEDROOM AND TWO BATHROOM unit, not only modern but with freshly new and top of the line appliances. Kitchen island makes this unit great for those cooking fanatics. enjoy the view while you cook. Fashionably decorated and perfect for 4, or family of 5.  ONE King Bed ONE QUEEN Bed ONE Sofa bed with PULL OUT QUEEN BED HDTV with Cable and HIGH SPEED INTERNET  OWN PARKING SPOT WASHER AND DRYER INSIDE UNIT Next to Marina Del Rey & GREAT RESTAURANTS  5 min DRIVE to BEACH!!!! (Venice, Playa Del Rey) This is LITERALLY walking distance to NEW RESTAURANTS, GROCERIES (Whole Foods), Recreational Parks, Pharmacy (CVS), shops, m",2016-10-06,t,t,100%,2014-06-16,t,2017-04-24,#PLAYA PRESIDENTIAL SUITE  W/VIEWS: 2/2,24,93.0,90094,2.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
956,4846846,5.105945473900579,Guesthouse,Private room,3,1.0,Real Bed,flexible,False,LA,"My place is close to Milo and Olive, Pacific Dining Car, and The Farms. You’ll love my place because of the neighborhood and the ambiance. My place is good for couples, solo adventurers, and business travelers. This is an incredibly peaceful and comfortable retreat on a quiet residential street in santa monica. There is street parking and we're walking distance to parks, wilshire boulevard, montana avenue or you can simply walk west on washington- all the way down to the sea you can come into the back yard using the side gate so you'll have privacy I'm quite private and prefer to communicate by email. I have two daughters so privacy and safety are of utmost importance My neighborhood is quiet and filled with beautiful trees, we're also close to many excellent restaurents on Wilshire and Montana Avenues- Milo and Olive is an excellent restaurent and bakery, the brentwood country mart is a great place to hang and shop and eat as is the entire stretch of montana avenue close by and we're ",,t,t,100%,2016-08-13,f,,Peaceful Santa Monica Guesthouse,0,,90403,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
957,14028494,4.653960350157523,Apartment,Private room,2,2.0,Real Bed,strict,False,NYC,"1 great, private bedroom in 4 bedroom apartment in BEAUTIFUL Vinegar Hill/DUMBO. 10 minute walk to F train (1 stop from Manhattan,) 10 minute walk to Brooklyn Bridge Park, 1 minute walk to Vinegar Hill House restaurant. The other 3 bedrooms are occupied by the house residents, who will be home while you are here. Feel free to use the kitchen, living room (with cable,) and bathroom we have in the apartment. GORGEOUS area on the 1st streets built in Brooklyn. Come enjoy! Guests have a private bedroom. They share the bathroom, living room, and kitchen with the house residents! Bathroom, kitchen, singular bedroom, living room, balcony. We are all very interactive and friendly! 10 minute walk to F train, 10 minute walk to Brooklyn Bridge Park, 1 minute from Vinegar Hill House, 1 stop to Manhattan.",,t,t,100%,2014-09-09,f,,BEAUTIFUL DUMBO - Vinegar Hill Bedroom,0,,11201,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
